# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       9.034838566279e+02       5.087603754424e-04       3.220623743288e+02       3.852023847396e+00       1.383120157158e+04       1.529181695198e+01       1.251009853926e+07       1.629162967645e+02       1.841545066996e+00       1.844204477929e+00       9.873810179541e+00       4.283533505549e-01       1.397899410333e-01       3.463310090800e-08       8.501746112568e-01       1.483808772091e+01       1.670051980887e-03       8.497480717854e-01 
       8.971878458397e+02       5.147081393515e-04       3.237060264055e+02       3.809090988046e+00       1.382955791950e+04       1.539717775470e+01       1.242154083663e+07       1.636328854813e+02       1.790802812211e+00       1.805960030705e+00       9.669050665710e+00       4.166118605967e-01       1.359193828157e-01       3.463310090800e-08       8.267487513585e-01       1.450917415522e+01       1.679999545554e-03       8.506311380820e-01 
       8.909356483013e+02       5.207229414648e-04       3.253566341071e+02       3.766651770044e+00       1.382790731180e+04       1.550325669586e+01       1.233360347280e+07       1.643514251328e+02       1.741458620173e+00       1.768508608227e+00       9.468536980310e+00       4.051929870764e-01       1.321557543569e-01       3.463310090800e-08       8.039683263577e-01       1.418766555678e+01       1.690016782066e-03       8.515099352848e-01 
       8.847269592592e+02       5.268055129449e-04       3.270142201860e+02       3.724700293884e+00       1.382624972572e+04       1.561005858655e+01       1.224628212752e+07       1.650719138119e+02       1.693473974213e+00       1.731833768432e+00       9.272181093077e+00       3.940878544012e-01       1.284961055855e-01       3.463310090800e-08       7.818155545051e-01       1.387339227926e+01       1.700104179060e-03       8.523844725592e-01 
       8.785614760780e+02       5.329565927451e-04       3.286788074616e+02       3.683230733652e+00       1.382458513845e+04       1.571758826920e+01       1.215957251054e+07       1.657943495746e+02       1.646811418703e+00       1.695919410112e+00       9.079896798673e+00       3.832878313050e-01       1.249375677549e-01       3.463310090800e-08       7.602731438950e-01       1.356618863732e+01       1.710262228589e-03       8.532547591902e-01 
       8.724388982266e+02       5.391769276909e-04       3.303504188207e+02       3.642237336070e+00       1.382291352709e+04       1.582585061777e+01       1.207347036138e+07       1.665187304407e+02       1.601434529831e+00       1.660749765848e+00       8.891599678856e+00       3.727845241217e-01       1.214773512024e-01       3.463310090800e-08       7.393242789723e-01       1.326589281226e+01       1.720491426147e-03       8.541208045810e-01 
       8.663589272625e+02       5.454672725636e-04       3.320290772176e+02       3.601714419550e+00       1.382123486869e+04       1.593485053796e+01       1.198797144915e+07       1.672450543935e+02       1.557307887172e+00       1.626309395092e+00       8.707207065441e+00       3.625697702424e-01       1.181127431700e-01       3.463310090800e-08       7.189526074118e-01       1.297234675999e+01       1.730792270699e-03       8.549826182510e-01 
       8.603212668182e+02       5.518283901841e-04       3.337148056745e+02       3.561656373265e+00       1.381954914023e+04       1.604459296736e+01       1.190307157232e+07       1.679733193801e+02       1.514397046058e+00       1.592583177392e+00       8.526638004025e+00       3.526356317533e-01       1.148411056852e-01       3.463310090800e-08       6.991422273584e-01       1.268539612122e+01       1.741165264696e-03       8.558402098337e-01 
       8.543256225862e+02       5.582610514975e-04       3.354076272822e+02       3.522057656231e+00       1.381785631863e+04       1.615508287574e+01       1.181876655854e+07       1.687035233113e+02       1.472668510697e+00       1.559556305757e+00       8.349813218461e+00       3.429743892490e-01       1.116598735005e-01       3.463310090800e-08       6.798776750189e-01       1.240489013382e+01       1.751610914105e-03       8.566935890753e-01 
       8.483717023052e+02       5.647660356587e-04       3.371075651999e+02       3.482912796398e+00       1.381615638071e+04       1.626632526515e+01       1.173505226440e+07       1.694356640622e+02       1.432089708036e+00       1.527214280159e+00       8.176655076076e+00       3.335785358158e-01       1.085665520893e-01       3.463310090800e-08       6.611439125955e-01       1.213068154732e+01       1.762129728434e-03       8.575427658326e-01 
       8.424592157451e+02       5.713441301194e-04       3.388146426559e+02       3.444216389759e+00       1.381444930325e+04       1.637832517017e+01       1.165192457527e+07       1.701697394718e+02       1.392628962346e+00       1.495542901170e+00       8.007087553599e+00       3.244407711810e-01       1.055587156970e-01       3.463310090800e-08       6.429263165517e-01       1.186262653948e+01       1.772722220755e-03       8.583877500712e-01 
       8.365878746937e+02       5.779961307154e-04       3.405288829481e+02       3.405963099463e+00       1.381273506296e+04       1.649108765813e+01       1.156937940509e+07       1.709057473435e+02       1.354255470502e+00       1.464528263732e+00       7.841036203809e+00       3.155539960227e-01       1.026340054464e-01       3.463310090800e-08       6.252106662013e-01       1.160058463490e+01       1.783388907727e-03       8.592285518636e-01 
       8.307573929424e+02       5.847228417548e-04       3.422503094438e+02       3.368147654950e+00       1.381101363646e+04       1.660461782925e+01       1.148741269616e+07       1.716436854452e+02       1.316939277948e+00       1.434156751056e+00       7.678428122859e+00       3.069113064373e-01       9.979012749444e-02       3.463310090800e-08       6.079831326120e-01       1.134441862555e+01       1.794130309626e-03       8.600651813878e-01 
       8.249674862721e+02       5.915250761078e-04       3.439789455807e+02       3.330764851091e+00       1.380928500033e+04       1.671892081691e+01       1.140602041894e+07       1.723835515092e+02       1.280651255325e+00       1.404415028643e+00       7.519191918289e+00       2.985059885583e-01       9.702485124003e-02       3.463310090800e-08       5.912302678141e-01       1.109399449326e+01       1.804946950366e-03       8.608976489250e-01 
       8.192178724396e+02       5.984036552965e-04       3.457148148667e+02       3.293809547338e+00       1.380754913104e+04       1.683400178781e+01       1.132519857187e+07       1.731253432325e+02       1.245363075737e+00       1.375290038438e+00       7.363257677698e+00       2.903315133241e-01       9.433600758163e-02       3.463310090800e-08       5.749389943064e-01       1.084918133414e+01       1.815839357527e-03       8.617259648580e-01 
       8.135082711635e+02       6.053594095865e-04       3.474579408807e+02       3.257276666892e+00       1.380580600503e+04       1.694986594219e+01       1.124494318117e+07       1.738690582771e+02       1.211047192649e+00       1.346768993097e+00       7.210556938061e+00       2.823815313891e-01       9.172148722236e-02       3.463310090800e-08       5.590965948521e-01       1.060985128468e+01       1.826808062380e-03       8.625501396696e-01 
       8.078384041114e+02       6.123931780792e-04       3.492083472726e+02       3.221161195876e+00       1.380405559863e+04       1.706651851404e+01       1.116525030066e+07       1.746146942698e+02       1.177676818391e+00       1.318839370374e+00       7.061022655691e+00       2.746498681760e-01       8.917923902199e-02       3.463310090800e-08       5.436907025547e-01       1.037587944982e+01       1.837853599911e-03       8.633701839406e-01 
       8.022079948853e+02       6.195058088045e-04       3.509660577641e+02       3.185458182522e+00       1.380229788814e+04       1.718396477131e+01       1.108611601155e+07       1.753622488028e+02       1.145225903252e+00       1.291488907630e+00       6.914589176814e+00       2.671305190630e-01       8.670726839429e-02       3.463310090800e-08       5.287092912075e-01       1.014714383260e+01       1.848976508850e-03       8.641861083481e-01 
       7.966167690090e+02       6.266981588155e-04       3.527310961486e+02       3.150162736369e+00       1.380053284976e+04       1.730221001610e+01       1.100753642223e+07       1.761117194333e+02       1.113669115156e+00       1.264705596446e+00       6.771192208760e+00       2.598176447048e-01       8.430363574857e-02       3.463310090800e-08       5.141406659090e-01       9.923525265610e+00       1.860177331694e-03       8.649979236639e-01 
       7.910644539143e+02       6.339710942834e-04       3.545034862917e+02       3.115270027471e+00       1.379876045962e+04       1.742125958490e+01       1.092950766814e+07       1.768631036841e+02       1.082981819894e+00       1.238477677360e+00       6.630768791750e+00       2.527055664816e-01       8.196645497414e-02       3.463310090800e-08       4.999734539371e-01       9.704907344057e+00       1.871456614738e-03       8.658056407523e-01 
       7.855507789278e+02       6.413254905935e-04       3.562832521317e+02       3.080775285613e+00       1.379698069378e+04       1.754111884878e+01       1.085202591154e+07       1.776163990437e+02       1.053140061897e+00       1.212793634703e+00       6.493257271265e+00       2.457887620736e-01       7.969389196647e-02       3.463310090800e-08       4.861965958740e-01       9.491176360445e+00       1.882814908096e-03       8.666092705692e-01 
       7.800754752581e+02       6.487622324428e-04       3.580704176800e+02       3.046673799547e+00       1.379519352823e+04       1.766179321361e+01       1.077508734134e+07       1.783716029661e+02       1.024120545543e+00       1.187642191543e+00       6.358597270991e+00       2.390618611578e-01       7.748416319405e-02       3.463310090800e-08       4.727993369761e-01       9.282221240844e+00       1.894252765730e-03       8.674088241594e-01 
       7.746382759821e+02       6.562822139378e-04       3.598650070212e+02       3.012960916223e+00       1.379339893889e+04       1.778328812025e+01       1.069868817289e+07       1.791287128716e+02       9.959006169824e-01       1.163012304741e+00       6.226729666324e+00       2.325196412228e-01       7.533553430464e-02       3.463310090800e-08       4.597712187813e-01       9.077933482685e+00       1.905770745481e-03       8.682043126556e-01 
       7.692389160326e+02       6.638863386942e-04       3.616670443137e+02       2.979632040044e+00       1.379159690159e+04       1.790560904483e+01       1.062282464784e+07       1.798877261462e+02       9.684582464532e-01       1.138893160104e+00       6.097596558422e+00       2.261570234990e-01       7.324631876997e-02       3.463310090800e-08       4.471020709473e-01       8.878207094058e+00       1.917369409087e-03       8.689957472765e-01 
       7.638771321850e+02       6.715755199366e-04       3.634765537900e+02       2.946682632126e+00       1.378978739212e+04       1.802876149889e+01       1.054749303392e+07       1.806486401425e+02       9.417720110940e-01       1.115274167635e+00       5.971141248795e+00       2.199690690008e-01       7.121487656777e-02       3.463310090800e-08       4.347820033155e-01       8.682938534474e+00       1.929049322221e-03       8.697831393250e-01 
       7.585526630447e+02       6.793506806003e-04       3.652935597569e+02       2.914108209564e+00       1.378797038615e+04       1.815275102964e+01       1.047268962478e+07       1.814114521792e+02       9.158210782247e-01       1.092144956891e+00       5.847308214429e+00       2.139509746781e-01       6.923961290009e-02       3.463310090800e-08       4.228013981925e-01       8.492026657048e+00       1.940811054508e-03       8.705665001866e-01 
       7.532652490345e+02       6.872127534334e-04       3.671180865963e+02       2.881904344713e+00       1.378614585931e+04       1.827758322017e+01       1.039841073980e+07       1.821761595419e+02       8.905851890887e-01       1.069495372427e+00       5.726043083411e+00       2.080980696731e-01       6.731897694694e-02       3.463310090800e-08       4.111509028446e-01       8.305372652078e+00       1.952655179563e-03       8.713458413278e-01 
       7.480146323817e+02       6.951626811007e-04       3.689501587652e+02       2.850066664479e+00       1.378431378714e+04       1.840326368967e+01       1.032465272391e+07       1.829427594828e+02       8.660446430439e-01       1.047315469344e+00       5.607292611075e+00       2.024058116814e-01       6.545146065431e-02       3.463310090800e-08       3.998214221995e-01       8.122879991977e+00       1.964582275009e-03       8.721211742943e-01 
       7.428005571055e+02       7.032014162878e-04       3.707898007960e+02       2.818590849615e+00       1.378247414511e+04       1.852979809365e+01       1.025141194743e+07       1.837112492210e+02       8.421802821881e-01       1.025595508922e+00       5.491004656630e+00       1.968697834115e-01       6.363559755549e-02       3.463310090800e-08       3.888041117481e-01       7.944454377533e+00       1.976592922513e-03       8.728925107094e-01 
       7.376227690052e+02       7.113299218070e-04       3.726370372974e+02       2.787472634028e+00       1.378062690861e+04       1.865719212416e+01       1.017868480586e+07       1.844816259428e+02       8.189734764085e-01       1.004325954345e+00       5.377128160280e+00       1.914856891439e-01       6.186996162495e-02       3.463310090800e-08       3.780903706424e-01       7.770003685453e+00       1.988687707809e-03       8.736598622725e-01 
       7.324810156469e+02       7.195491707043e-04       3.744918929540e+02       2.756707804098e+00       1.377877205295e+04       1.878545151002e+01       1.010646771977e+07       1.852538868019e+02       7.964061088424e-01       9.834974665173e-01       5.265613120817e+00       1.862493513829e-01       6.015316616374e-02       3.463310090800e-08       3.676718349837e-01       7.599437917176e+00       2.000867220731e-03       8.744232407573e-01 
       7.273750463519e+02       7.278601463670e-04       3.763543925276e+02       2.726292198006e+00       1.377690955338e+04       1.891458201703e+01       1.003475713453e+07       1.860280289192e+02       7.744605617391e-01       9.631008999657e-01       5.156410573673e+00       1.811567076022e-01       5.848386271566e-02       3.463310090800e-08       3.575403712950e-01       7.432669148908e+00       2.013132055235e-03       8.751826580102e-01 
       7.223046121845e+02       7.362638426329e-04       3.782245608566e+02       2.696221705063e+00       1.377503938505e+04       1.904458944821e+01       9.963549520230e+06       1.868040493837e+02       7.531197027109e-01       9.431272988237e-01       5.049472569434e+00       1.762038070793e-01       5.686074001318e-02       3.463310090800e-08       3.476880701739e-01       7.269611482855e+00       2.025482809437e-03       8.759381259490e-01 
       7.172694659392e+02       7.447612639005e-04       3.801024228573e+02       2.666492265061e+00       1.377316152305e+04       1.917547964404e+01       9.892841371456e+06       1.875819452517e+02       7.323668713623e-01       9.235678929022e-01       4.944752152796e+00       1.713868078173e-01       5.528252295256e-02       3.463310090800e-08       3.381072401195e-01       7.110180999630e+00       2.037920085632e-03       8.766896565607e-01 
       7.122693621298e+02       7.533534252403e-04       3.819880035235e+02       2.637099867620e+00       1.377127594238e+04       1.930725848264e+01       9.822629207137e+06       1.883617135480e+02       7.121858662886e-01       9.044140938402e-01       4.842203341957e+00       1.667019735511e-01       5.374797159704e-02       3.463310090800e-08       3.287904015307e-01       6.954295711801e+00       2.050444490332e-03       8.774372619005e-01 
       7.073040569762e+02       7.620413525077e-04       3.838813279274e+02       2.608040551553e+00       1.376938261798e+04       1.943993188005e+01       9.752909570373e+06       1.891433512654e+02       6.925609324311e-01       8.856574913359e-01       4.741781108438e+00       1.621456708370e-01       5.225588020761e-02       3.463310090800e-08       3.197302808678e-01       6.801875518543e+00       2.063056634291e-03       8.781809540900e-01 
       7.023733083936e+02       7.708260824562e-04       3.857824212198e+02       2.579310404233e+00       1.376748152469e+04       1.957350579045e+01       9.683679028268e+06       1.899268553651e+02       6.734767487826e-01       8.672898494553e-01       4.643441357317e+00       1.577143662211e-01       5.080507630047e-02       3.463310090800e-08       3.109198049770e-01       6.652842161386e+00       2.075757132534e-03       8.789207453156e-01 
       6.974768759802e+02       7.797086628527e-04       3.876913086304e+02       2.550905560976e+00       1.376557263728e+04       1.970798620636e+01       9.614934171764e+06       1.907122227772e+02       6.549184164292e-01       8.493031030173e-01       4.547140907882e+00       1.534046234868e-01       4.939441973037e-02       3.463310090800e-08       3.023520955699e-01       6.507119181018e+00       2.088546604389e-03       8.796566478271e-01 
       6.926145210055e+02       7.886901525934e-04       3.896080154684e+02       2.522822204421e+00       1.376365593044e+04       1.984337915891e+01       9.546671615477e+06       1.914994504001e+02       6.368714469237e-01       8.316893540549e-01       4.452837474674e+00       1.492131009777e-01       4.802280179933e-02       3.463310090800e-08       2.940204638554e-01       6.364631875119e+00       2.101425673518e-03       8.803886739360e-01 
       6.877860063990e+02       7.977716218216e-04       3.915325671227e+02       2.495056563929e+00       1.376173137878e+04       1.997969071807e+01       9.478887997529e+06       1.922885351017e+02       6.193217509775e-01       8.144408683477e-01       4.360489648934e+00       1.451365489940e-01       4.668914438983e-02       3.463310090800e-08       2.859184053198e-01       6.225307257206e+00       2.114394967943e-03       8.811168360141e-01 
       6.829910967382e+02       8.069541520458e-04       3.934649890624e+02       2.467604914986e+00       1.375979895685e+04       2.011692699286e+01       9.411579979389e+06       1.930794737188e+02       6.022556274651e-01       7.975500720285e-01       4.270056880424e+00       1.411718072608e-01       4.539239912193e-02       3.463310090800e-08       2.780395946500e-01       6.089074016461e+00       2.127455120080e-03       8.818411464919e-01 
       6.782295582375e+02       8.162388362598e-04       3.954053068370e+02       2.440463578609e+00       1.375785863907e+04       2.025509413161e+01       9.344744245710e+06       1.938722630577e+02       5.856597527311e-01       7.810095482584e-01       4.181499459633e+00       1.373158024661e-01       4.413154653357e-02       3.463310090800e-08       2.703778807972e-01       5.955862478519e+00       2.140606766771e-03       8.825616178573e-01 
       6.735011587369e+02       8.256267790638e-04       3.973535460770e+02       2.413628920772e+00       1.375591039983e+04       2.039419832219e+01       9.278377504167e+06       1.946668998943e+02       5.695211701916e-01       7.648120339721e-01       4.094778500349e+00       1.335655458669e-01       4.290559528350e-02       3.463310090800e-08       2.629272821761e-01       5.825604567188e+00       2.153850549311e-03       8.832782626538e-01 
       6.688056676904e+02       8.351190967870e-04       3.993097324942e+02       2.387097351825e+00       1.375395421341e+04       2.053424579227e+01       9.212476485298e+06       1.954633809744e+02       5.538272802222e-01       7.489504166899e-01       4.009855922587e+00       1.299181309603e-01       4.171358137614e-02       3.463310090800e-08       2.556819819970e-01       5.698233767089e+00       2.167187113480e-03       8.839910934794e-01 
       6.641428561549e+02       8.447169176108e-04       4.012738918823e+02       2.360865325930e+00       1.375199005403e+04       2.067524280953e+01       9.147037942348e+06       1.962617030137e+02       5.385658303243e-01       7.334177313958e-01       3.926694435882e+00       1.263707312200e-01       4.055456740781e-02       3.463310090800e-08       2.486363237252e-01       5.573685087180e+00       2.180617109577e-03       8.847001229846e-01 
       6.595124967792e+02       8.544213816942e-04       4.032460501168e+02       2.334929340506e+00       1.375001789579e+04       2.081719568190e+01       9.082058651107e+06       1.970618626981e+02       5.237249055631e-01       7.182071574810e-01       3.845257522918e+00       1.229205978941e-01       3.942764183372e-02       3.463310090800e-08       2.417848066672e-01       5.451895025156e+00       2.194141192450e-03       8.854053638717e-01 
       6.549143637928e+02       8.642336413001e-04       4.052262331559e+02       2.309285935672e+00       1.374803771275e+04       2.096011075784e+01       9.017535409758e+06       1.978638566840e+02       5.092929192673e-01       7.033120157500e-01       3.765509423502e+00       1.195650578638e-01       3.833191825521e-02       3.463310090800e-08       2.351220816769e-01       5.332801532693e+00       2.207760021527e-03       8.861068288927e-01 
       6.503482329948e+02       8.741548609227e-04       4.072144670405e+02       2.283931693707e+00       1.374604947887e+04       2.110399442655e+01       8.953465038720e+06       1.986676815986e+02       4.952586039872e-01       6.887257654891e-01       3.687415118868e+00       1.163015115617e-01       3.726653472651e-02       3.463310090800e-08       2.286429469811e-01       5.216343981520e+00       2.221474260849e-03       8.868045308481e-01 
       6.458138817435e+02       8.841862174167e-04       4.092107778949e+02       2.258863238512e+00       1.374405316801e+04       2.124885311825e+01       8.889844380491e+06       1.994733340397e+02       4.816110026999e-01       6.744420015956e-01       3.610940316306e+00       1.131274309463e-01       3.623065308073e-02       3.463310090800e-08       2.223423441194e-01       5.102463130300e+00       2.235284579103e-03       8.874984825858e-01 
       6.413110889448e+02       8.943289001276e-04       4.112151919272e+02       2.234077235079e+00       1.374204875398e+04       2.139469330439e+01       8.826670299502e+06       2.002808105763e+02       4.683394602576e-01       6.604544517664e-01       3.536051434111e+00       1.100403575332e-01       3.522345827435e-02       3.463310090800e-08       2.162153539963e-01       4.991101092298e+00       2.249191649651e-03       8.881886969991e-01 
       6.368396350422e+02       9.045841110233e-04       4.132277354293e+02       2.209570388971e+00       1.374003621048e+04       2.154152149791e+01       8.763939681958e+06       2.010901077488e+02       4.554336150719e-01       6.467569737452e-01       3.462715586845e+00       1.070379004804e-01       3.424415774980e-02       3.463310090800e-08       2.102571930420e-01       4.882201303818e+00       2.263196150567e-03       8.888751870258e-01 
       6.323993020056e+02       9.149530648273e-04       4.152484347777e+02       2.185339445805e+00       1.373801551113e+04       2.168934425351e+01       8.701649435692e+06       2.019012220689e+02       4.428833910263e-01       6.333435526261e-01       3.390900570901e+00       1.041177347255e-01       3.329198081556e-02       3.463310090800e-08       2.044632094788e-01       4.775708493390e+00       2.277298764669e-03       8.895579656467e-01 
       6.279898733209e+02       9.254369891534e-04       4.172773164338e+02       2.161381190741e+00       1.373598662947e+04       2.183816816788e+01       8.639796490010e+06       2.027141500201e+02       4.306789896119e-01       6.202082982142e-01       3.320574850366e+00       1.012775991753e-01       3.236617804343e-02       3.463310090800e-08       1.988288796901e-01       4.671568651691e+00       2.291500179549e-03       8.902370458842e-01 
       6.236111339794e+02       9.360371246414e-04       4.193144069443e+02       2.137692447985e+00       1.373394953896e+04       2.198799987996e+01       8.578377795548e+06       2.035288880581e+02       4.188108822797e-01       6.073454424396e-01       3.251707543186e+00       9.851529494471e-02       3.146602068229e-02       3.463310090800e-08       1.933498046904e-01       4.569729002173e+00       2.305801087611e-03       8.909124408007e-01 
       6.192628704676e+02       9.467547250943e-04       4.213597329415e+02       2.114270080288e+00       1.373190421297e+04       2.213884607120e+01       8.517390324121e+06       2.043454326104e+02       4.072698030036e-01       5.947493368260e-01       3.184268407603e+00       9.582868364399e-02       3.059080008813e-02       3.463310090800e-08       1.880217066911e-01       4.470137972400e+00       2.320202186101e-03       8.915841634979e-01 
       6.149448707563e+02       9.575910576177e-04       4.234133211438e+02       2.091110988459e+00       1.372985062476e+04       2.229071346581e+01       8.456831068574e+06       2.051637800771e+02       3.960467410482e-01       5.824144500113e-01       3.118227828886e+00       9.321568571355e-02       2.973982716970e-02       3.463310090800e-08       1.828404257624e-01       4.372745166054e+00       2.334704177142e-03       8.922522271148e-01 
       6.106569242908e+02       9.685474027594e-04       4.254751983560e+02       2.068212110884e+00       1.372778874755e+04       2.244360883100e+01       8.396697042641e+06       2.059839268311e+02       3.851329339359e-01       5.703353653195e-01       3.053556806330e+00       9.067427880437e-02       2.891243184946e-02       3.463310090800e-08       1.778019165858e-01       4.277501335609e+00       2.349307767769e-03       8.929166448268e-01 
       6.063988219802e+02       9.796250546517e-04       4.275453914699e+02       2.045570423049e+00       1.372571855444e+04       2.259753897726e+01       8.336985280797e+06       2.068058692178e+02       3.745198606072e-01       5.585067783835e-01       2.990226940528e+00       8.820249620305e-02       2.810796253944e-02       3.463310090800e-08       1.729022452972e-01       4.184358355652e+00       2.364013669962e-03       8.935774298444e-01 
       6.021703561878e+02       9.908253211544e-04       4.296239274645e+02       2.023182937068e+00       1.372364001844e+04       2.275251075862e+01       8.277692838117e+06       2.076296035559e+02       3.641992347707e-01       5.469234948166e-01       2.928210420905e+00       8.579842530027e-02       2.732578563145e-02       3.463310090800e-08       1.681375864161e-01       4.093269196842e+00       2.378822600682e-03       8.942345954115e-01 
       5.979713207204e+02       1.002149523999e-03       4.317108334066e+02       2.001046701221e+00       1.372155311250e+04       2.290853107290e+01       8.218816790129e+06       2.084551261375e+02       3.541629984346e-01       5.355804279325e-01       2.867480013508e+00       8.346020610137e-02       2.656528500137e-02       3.463310090800e-08       1.635042198597e-01       4.004187900469e+00       2.393735281904e-03       8.948881548047e-01 
       5.938015108185e+02       1.013598998937e-03       4.338061364510e+02       1.979158799500e+00       1.371945780946e+04       2.306560686199e+01       8.160354232676e+06       2.092824332280e+02       3.444033156178e-01       5.244725965125e-01       2.808009049057e+00       8.118602977799e-02       2.582586152718e-02       3.463310090800e-08       1.589985280396e-01       3.917069553638e+00       2.408752440653e-03       8.955381213316e-01 
       5.896607231467e+02       1.025175095885e-03       4.359098638410e+02       1.957516351149e+00       1.371735408207e+04       2.322374511206e+01       8.102302281773e+06       2.101115210668e+02       3.349125662334e-01       5.135951226188e-01       2.749771411233e+00       7.897413725958e-02       2.510693262012e-02       3.463310090800e-08       1.546169930378e-01       3.831870265015e+00       2.423874809042e-03       8.961845083298e-01 
       5.855487557831e+02       1.036879179076e-03       4.380220429090e+02       1.936116510226e+00       1.371524190300e+04       2.338295285391e+01       8.044658073468e+06       2.109423858674e+02       3.256833401410e-01       5.029432294539e-01       2.692741525219e+00       7.682281786366e-02       2.440793176892e-02       3.463310090800e-08       1.503561938611e-01       3.748547141172e+00       2.439103124300e-03       8.968273291655e-01 
       5.814654082101e+02       1.048712627209e-03       4.401427010764e+02       1.914956465162e+00       1.371312124483e+04       2.354323716317e+01       7.987418763705e+06       2.117750238171e+02       3.167084313630e-01       4.925122392633e-01       2.636894346471e+00       7.473040796383e-02       2.372830809649e-02       3.463310090800e-08       1.462128037708e-01       3.667058263465e+00       2.454438128818e-03       8.974665972325e-01 
       5.774104813042e+02       1.060676833603e-03       4.422718658546e+02       1.894033438322e+00       1.371099208005e+04       2.370460516057e+01       7.930581528182e+06       2.126094310783e+02       3.079808324597e-01       4.822975712825e-01       2.582205349726e+00       7.269528969447e-02       2.306752592886e-02       3.463310090800e-08       1.421835876860e-01       3.587362665482e+00       2.469880570175e-03       8.981023259508e-01 
       5.733837773268e+02       1.072773206350e-03       4.444095648452e+02       1.873344685583e+00       1.370885438106e+04       2.386706401226e+01       7.874143562217e+06       2.134456037877e+02       2.994937290598e-01       4.722947397257e-01       2.528650518236e+00       7.071588969107e-02       2.242506437602e-02       3.463310090800e-08       1.382653996584e-01       3.509420311004e+00       2.485431201184e-03       8.987345287652e-01 
       5.693850999139e+02       1.085003168473e-03       4.465558257400e+02       1.852887495910e+00       1.370670812017e+04       2.403062093003e+01       7.818102080612e+06       2.142835380571e+02       2.912404945415e-01       4.624993518176e-01       2.476206333224e+00       6.879067786526e-02       2.180041692424e-02       3.463310090800e-08       1.344551804170e-01       3.433192072498e+00       2.501090779918e-03       8.993632191448e-01 
       5.654142540672e+02       1.097368158079e-03       4.487106763223e+02       1.832659190934e+00       1.370455326959e+04       2.419528317160e+01       7.762454317517e+06       2.151232299736e+02       2.832146848601e-01       4.529071058643e-01       2.424849763564e+00       6.691816621358e-02       2.119309103975e-02       3.463310090800e-08       1.307499549799e-01       3.358639710115e+00       2.516860069758e-03       8.999884105810e-01 
       5.614710461444e+02       1.109869628522e-03       4.508741444663e+02       1.812657124548e+00       1.370238980144e+04       2.436105804088e+01       7.707197526296e+06       2.159646755997e+02       2.754100335180e-01       4.435137893655e-01       2.374558255667e+00       6.509690765903e-02       2.060260778318e-02       3.463310090800e-08       1.271468303321e-01       3.285725851175e+00       2.532739839420e-03       9.006101165869e-01 
       5.575552838496e+02       1.122509048563e-03       4.530462581384e+02       1.792878682496e+00       1.370021768777e+04       2.452795288829e+01       7.652328979393e+06       2.168078709735e+02       2.678204466729e-01       4.343152771652e-01       2.325309723584e+00       6.332549492457e-02       2.002850143480e-02       3.463310090800e-08       1.236429931678e-01       3.214413970147e+00       2.548730862999e-03       9.012283506961e-01 
       5.536667762240e+02       1.135287902532e-03       4.552270453970e+02       1.773321281972e+00       1.369803690051e+04       2.469597511097e+01       7.597845968204e+06       2.176528121091e+02       2.604399983820e-01       4.253075296410e-01       2.277082539307e+00       6.160255943754e-02       1.947031912992e-02       3.463310090800e-08       1.202357076937e-01       3.144668369095e+00       2.564833920005e-03       9.018431264612e-01 
       5.498053336368e+02       1.148207690490e-03       4.574165343931e+02       1.753982371228e+00       1.369584741151e+04       2.486513215310e+01       7.543745802939e+06       2.184994949970e+02       2.532629259755e-01       4.164865909304e-01       2.229855523282e+00       5.992677026437e-02       1.892762050446e-02       3.463310090800e-08       1.169223134942e-01       3.076454158579e+00       2.581049795398e-03       9.024544574531e-01 
       5.459707677759e+02       1.161269928401e-03       4.596147533711e+02       1.734859429181e+00       1.369364919254e+04       2.503543150618e+01       7.490025812496e+06       2.193479156038e+02       2.462836255592e-01       4.078485871948e-01       2.183607935101e+00       5.829683307449e-02       1.839997735023e-02       3.463310090800e-08       1.137002234543e-01       3.009737239017e+00       2.597379279629e-03       9.030623572597e-01 
       5.421628916386e+02       1.174476148293e-03       4.618217306685e+02       1.715949965026e+00       1.369144221524e+04       2.520688070928e+01       7.436683344332e+06       2.201980698730e+02       2.394966476394e-01       3.993897249187e-01       2.138319464410e+00       5.671148913292e-02       1.788697327974e-02       3.463310090800e-08       1.105669217405e-01       2.944484282474e+00       2.613823168680e-03       9.036668394847e-01 
       5.383815195225e+02       1.187827898430e-03       4.640374947170e+02       1.697251517862e+00       1.368922645119e+04       2.537948734934e+01       7.383715764331e+06       2.210499537250e+02       2.328966928699e-01       3.911062892446e-01       2.093970221980e+00       5.516951432045e-02       1.738820340020e-02       3.463310090800e-08       1.075199618365e-01       2.880662714885e+00       2.630382264097e-03       9.042679177468e-01 
